video_id,approx_duration_(ms),video_description_(original),video_title_(original),video_publish_timestamp,publish_year,batch_source
fourth_batch_vid_0074,896000,"Interpolation for resizing 3D volumetric data (Tips and Tricks 50) The video explains the process of interpolation on an input 3D image (array) to create a new image with adjusted pixel size and slice thickness by using RegularGridInterpolator from SciPy. https://docs.scipy.org/doc/scipy/reference/generated/scipy.interpolate.RegularGridInterpolator.html The code from this video is available here: https://github.com/bnsreenu/python_for_microscopists/blob/master/Tips_and_Tricks_50_interpolate_images_in_a_stack.ipynb RegularGridInterpolator takes a 3D grid of values with certain intervals, adjusts the grid dimensions and fills in the values using interpolation to create a new 3D image with the desired pixel size and slice thickness. FIB-SEM and volumetric EM data are typically acquired with specific pixel sizes and slice thicknesses where slice thickness usually containing lower resolution (thicker slices) compared to x/y pixel dimensions. Therefore, it may be necessary to change these parameters to match specific requirements, such as downstream analysis methods requiring isometric voxels. The code allows for adjusting the pixel size and slice thickness, ensuring the resulting data is consistent with the desired parameters. Dataset from: https://paperswithcode.com/dataset/3d-platelet-em",Interpolation for resizing 3D volumetric data (Tips and Tricks 50),2023-06-16T07:00:07Z,2023,fourth_batch
fourth_batch_vid_0075,746000,"327 - An introduction to Single Molecule Fluorescence In Situ Hybridization (smFISH​) smFISH uses a set of short, fluorescently labeled oligonucleotide probes that bind to specific target RNA molecules. Each probe is designed to hybridize to a specific sequence within the target RNA. The probes are designed to be complementary to the target RNA, allowing for specific and precise binding. Upon hybridization, the fluorescent probes generate a signal that can be visualized using fluorescence microscopy. Why smFISH for studying gene expression? High sensitivity: smFISH enables the detection of individual RNA molecules, providing high sensitivity and resolution. Single-cell resolution: It allows the examination of gene expression patterns at the single-cell level, providing insights into cellular heterogeneity. Quantitative analysis: smFISH enables the quantification of gene expression levels in individual cells or tissues. Spatial information: It provides spatial localization of RNA molecules within cells, allowing for the investigation of subcellular distribution patterns. smFISH experimental workflow – at a high level Sample preparation: Cells or tissues are fixed, permeabilized, and then hybridized with fluorescently labeled probes. Imaging: The samples are imaged using fluorescence microscopy, capturing the signals emitted by the labeled probes. Image analysis: The acquired images are processed and analyzed to extract quantitative data on gene expression patterns. Analyzing smFISH data Specific analysis approach depends on the research question and the desired insights. However, a general workflow typically involves a few key steps: Spot and Cluster detection: Detect individual spots or clusters corresponding to the bound fluorescent probes. Cellular and nuclear segmentation: crucial for assigning spots to specific cellular compartments and extracting cell-specific information. Statistical analysis: such as average distance of mRNA spots from the cell boundary, proportion of mRNA spots within the nucleus versus the cytoplasm. Note that multiplex analysis involves additional steps such as colocalization Visualization and interpretation: heatmaps or scatter plots to interpret the analyzed data effectively.",327 - An introduction to Single Molecule Fluorescence In Situ Hybridization (smFISH​),2023-06-28T07:00:34Z,2023,fourth_batch
fourth_batch_vid_0076,2989000,"328 - smFISH Analysis using Big FISH library in python​ Code from this video is available at: 1. https://github.com/bnsreenu/python_for_microscopists/blob/master/328a_smFISH_analysis_using_Big_FISH_singleplex.ipynb 2. https://github.com/bnsreenu/python_for_microscopists/blob/master/328b_smFISH_analysis_using_Big_FISH_multiplex.ipynb This video tutorial is a walkthrough of smFISH (single-molecule fluorescence in situ hybridization) analysis using the Big-FISH library. The code demonstrates various steps involved in the analysis, including image reading, normalization and filtering, spot detection, segmentation of nuclei and cells, extraction of cell-level results, and computation of features for each cell - in a singleplex (and multiplex) dataset. By analyzing the extracted features and the spatial distribution of spots within cells, researchers can gain insights into various aspects of cellular processes, including gene expression, RNA localization, and spatial organization. These insights can contribute to understanding the functional organization of cells and uncovering potential relationships between gene expression patterns and cellular phenotypes. The ""spots"" in smFISH analysis refer to individual mRNA molecules that have been labeled with fluorescent probes and can be visualized as discrete signals in the images. Each spot represents the presence of a specific mRNA molecule within the cell. The brightness of a spot generally corresponds to the abundance or level of the mRNA molecule it represents. Bright spots indicate a higher concentration of the mRNA molecule, suggesting higher expression levels of the corresponding gene. Conversely, dimmer spots may indicate lower expression levels. ""Clusters"" refer to groups of spots that are in close proximity to each other. Clusters can arise due to various reasons, such as multiple mRNA molecules originating from the same gene or co-localization of mRNA molecules from different genes. The presence of clusters may indicate co-regulation or co-localization of specific mRNA molecules within the cell. Spots that are classified as ""inside"" the nucleus are localized within the nuclear boundary, indicating that the corresponding mRNA molecules are likely involved in nuclear processes, such as transcription, splicing, or RNA processing. On the other hand, spots classified as ""outside"" the nucleus are located in the cytoplasm, suggesting that the corresponding mRNA molecules have been transported out of the nucleus and are involved in cytoplasmic processes, such as translation. Analyzing the distribution of spots inside and outside the nucleus can provide insights into gene expression regulation and mRNA localization. For example, certain genes may exhibit preferential nuclear localization, indicating their involvement in nuclear processes. On the other hand, cytoplasmic localization may be associated with mRNA molecules that are actively being translated or are involved in cytoplasmic functions. Researchers often work with fluorescence in situ hybridization (FISH) images that involve multiple channels containing spots from multiple RNA molecules. FISH techniques can be designed to target specific RNA molecules of interest using fluorescently labeled probes. Each RNA molecule can be labeled with a different fluorophore, allowing researchers to distinguish and visualize multiple RNA species simultaneously. There are multiple data sets to play with but for this exercise we will be using two datasets. 1. The first one (singleplex) involves example images provided via the big-fish library. Running this line: stack.check_input_data(path_input, input_segmentation=True) will place four images in your directory of choice. experiment_1_dapi_fov_1.tif experiment_1_smfish_fov_1.tif example_nuc_full.tif example_cell_full.tif experiment_1_dapi_fov_1.tif experiment_1_smfish_fov_1.tif example_nuc_full.tif example_cell_full.tif We will be primarily working with the first two images where dapi is used to segment nuclei and smfish image gets used to segment cells and spot detection. As mntioned above, in real situations you may be working with multichannel images representing signals from multiple RNA molecules. 2. The second one (multiplex) can be downloaded from: https://github.com/LieberInstitute/dotdotdot/blob/master/images/Mouse1.czi The z-stack consists of 14 z slices, each 201 x 201 pixels and 4 channels: ""Cy5"", ""DsRed"" (red), ""EGFP"" (green), and ""DAPI"" (blue) in that order. Scaling is 0.31 um x 0.31 um x 0.40 um. The data was collected on ZEISS LSM700, AxioObserver microscope with plan Apochromat objective at 40x/1.3 oil DIC. Other datasets of use: This is a good reference paper that mentions a few datasets: https://static-content.springer.com/esm/art%3A10.1038%2Fs41592-022-01669-y/MediaObjects/41592_2022_1669_MOESM1_ESM.pdf",328 - smFISH Analysis using Big FISH library in python​,2023-07-12T07:00:17Z,2023,fourth_batch
fourth_batch_vid_0077,1435000,"This video provides an introduction to Detectron2 in python using pre-trained models for instance and panoptic segmentation. Code generated in the video can be downloaded from here: https://github.com/bnsreenu/python_for_microscopists/blob/master/329_Detectron2_intro.ipynb All other code: https://github.com/bnsreenu/python_for_microscopists Detectron2 repo: https://github.com/facebookresearch/detectron2​ What is Detectron2? An open-source object detection and segmentation framework developed by Facebook AI Research.​ Built on top of PyTorch and provides a unified API for a variety of tasks, including object detection, instance segmentation, and panoptic segmentation.​ Designed to be flexible and easy-to-use, it puts a focus on enabling rapid research.​ It includes high-quality implementations of state-of-the-art algorithms like Mask R-CNN, RetinaNet, and DensePose.​ It includes a Model Zoo with models for object detection, instance segmentation, and more. ​",329 - What is Detectron2? An introduction.,2023-08-09T07:00:08Z,2023,fourth_batch
fourth_batch_vid_0078,3022000,"This video tutorial explains the process of fine tuning Detectron2 for instance segmentation using custom data. It walks you through the entire process, from annotating your data, to training a model, to segmenting images, to measuring object morphological parameters, to exporting individual masks (results) as images for further processing. Code generated in the video can be downloaded from here: https://github.com/bnsreenu/python_for_microscopists/blob/master/330_Detectron2_Instance_3D_EM_Platelet.ipynb All other code: https://github.com/bnsreenu/python_for_microscopists Detectron2 repo: https://github.com/facebookresearch/detectron2​ Annotations were done using Makesense: https://www.makesense.ai/ Dataset from: https://leapmanlab.github.io/dense-cell/ Direct link to the dataset: https://www.dropbox.com/s/68yclbraqq1diza/platelet_data_1219.zip Data courtesy of: Guay, M.D., Emam, Z.A.S., Anderson, A.B. et al. ​ Dense cellular segmentation for EM using 2D–3D neural network ensembles. Sci Rep 11, 2561 (2021). ​ Data annotated for 4 classes: 1: Cell 2: Mitochondria​ 3: Alpha granule​ 4: Canalicular vessel​",330 - Fine tuning Detectron2 for instance segmentation using custom data,2023-08-23T07:00:14Z,2023,fourth_batch
fourth_batch_vid_0079,2647000,"This tutorial walks you through the process of fine-tuning a Segment Anything Model (SAM) using custom data. Code from this video is available here: https://github.com/bnsreenu/python_for_microscopists/blob/master/331_fine_tune_SAM_mito.ipynb What is SAM? SAM is an image segmentation model developed by Meta AI. It was trained over 11 billion segmentation masks from millions of images. It is designed to take human prompts, in the form of points, bounding boxes or even a text prompt describing what should be segmented. What are the key features of SAM? Zero-shot generalization: SAM can be used to segment objects that it has never seen before, without the need for additional training. Flexible prompting: SAM can be prompted with a variety of input, including points, boxes, and text descriptions. Real-time mask computation: SAM can generate masks for objects in real time. This makes SAM ideal for applications where it is necessary to segment objects quickly, such as autonomous driving and robotics. Ambiguity awareness: SAM is aware of the ambiguity of objects in images. This means that SAM can generate masks for objects even when they are partially occluded or overlapping with other objects. How does SAM work? SAM works by first encoding the image into a high-dimensional vector representation. The prompt is encoded into a separate vector representation. The two vector representations are then combined and passed to a mask decoder, which outputs a mask for the object specified by the prompt. The image encoder is a vision transformer (ViT-H) model, which is a large language model that has been pre-trained on a massive dataset of images. The prompt encoder is a simple text encoder that converts the input prompt into a vector representation. The mask decoder is a lightweight transformer model that predicts the object mask from the image and prompt embeddings. SAM paper: https://arxiv.org/pdf/2304.02643.pdf​ Link to the dataset used in this demonstration: https://www.epfl.ch/labs/cvlab/data/data-em/ Courtesy: EPFL This code has been heavily adapted from this notebook but modified to work with a truly custom dataset where we have a bunch of images and binary masks. https://github.com/NielsRogge/Transformers-Tutorials/blob/master/SAM/Fine_tune_SAM_(segment_anything)_on_a_custom_dataset.ipynb",331 - Fine-tune Segment Anything Model (SAM) using custom data,2023-09-06T07:00:03Z,2023,fourth_batch
fourth_batch_vid_0080,1596000,"This video tutorial walks you through the process of converting binary or labeled masks, often associated with scientific images, into coco style json annotations using python code. It also walks you through the process of converting the coco json annotations to YOLO v8 compatible annotations. As a bonus, I share code to display YOLO v8 annotations using python code. Code from this video is available here: https://github.com/bnsreenu/python_for_microscopists/tree/master/332%20-%20All%20about%20image%20annotations%E2%80%8B Part 1: Convert binary annotations to COCO JSON For each binary mask, the code extracts contours using OpenCV. These contours represent the boundaries of objects within the images. This is a key step in converting binary masks to polygon-like annotations. Then, convert the contours into annotations, including bounding boxes, area, and segmentation information. Each annotation is associated with an image ID, category ID, and other properties required by the COCO format. The code also creates an images section containing metadata about the images, such as their filenames, widths, and heights. In my example, I have used exactly the same file names for all images and masks so that a given mask can be easily mapped to the image. All the annotations, images, and categories are assembled into a dictionary that follows the COCO JSON format. This includes sections for ""info,"" ""licenses,"" ""images,"" ""categories,"" and ""annotations."" Finally, the assembled COCO JSON data is saved to a file, making it ready to be used with tools and frameworks that support the COCO data format. Part 2: Converting COCO JSON annotation to YOLO v8 It reads coco style json annotations supplied as a single json file and also images as input. Here are the key steps in the code: 1. Convert Images to YOLO Format: The convert_to_yolo function takes paths for input images and annotations (in JSON format), and directories to store the output images and labels. It then performs the following operations: - Reads the input JSON file containing annotations. - Copies all PNG images from the input directory to the output directory. - Normalizes the polygon segmentation data related to each image and writes them to text files, mapping them to the appropriate category (e.g., Alpha, Cells, Mito, Vessels). - The resulting text files contain information about the object category and the normalized coordinates of the polygons that describe the objects. 2. Create YAML Configuration File: The create_yaml function takes paths to the input JSON file containing categories, training, validation, and optional test paths. It then: - Extracts the category names and the number of classes. - Constructs a dictionary containing information about class names, the number of classes, and paths to the training, validation, and test datasets. - Writes this dictionary to a YAML file, which can be used as a configuration file for training a model (e.g., a YOLO model).",332 - All about image annotations​,2023-09-20T07:00:09Z,2023,fourth_batch
fourth_batch_vid_0081,2127000,"This video walks you through the process of training a custom YOLO v8 model using your own data. Code generated in this video is available here: https://github.com/bnsreenu/python_for_microscopists/blob/master/334_training_YOLO_V8_EM_platelets_converted_labels.ipynb In this exercise, I use a public dataset that shows multiple classes for segmentation. This is the same dataset from tutorial 330 (Detectron2) - https://youtu.be/cEgF0YknpZw Dataset from: https://leapmanlab.github.io/dense-cell/ Direct link to the dataset: https://www.dropbox.com/s/68yclbraqq1diza/platelet_data_1219.zip Data courtesy of: Guay, M.D., Emam, Z.A.S., Anderson, A.B. et al. ​Dense cellular segmentation for EM using 2D–3D neural network ensembles. Sci Rep 11, 2561 (2021). ​ To prepare this dataset for YOLO, the binary masks were converted to the YOLO format. Please follow this tutorial to learn about this process. (https://youtu.be/NYeJvxe5nYw) If you already have annotations in COCO format JSON file, for example by annotating using makesense (https://www.makesense.ai/) then the annotations can be imported to Roboflow for conversion to YOLO format. Otherwise, if you are starting from scratch, just annotate datasets on Roboflow. (https://roboflow.com/). You just need to upload your images along with the JSON file and Roboflow will convert them to any other format, in our case YOLO v8. For information about YOLO models: https://docs.ultralytics.com/models/yolov8/#key-features",334 - Training custom instance segmentation model using YOLO v8,2023-11-01T07:00:33Z,2023,fourth_batch
fourth_batch_vid_0082,1124000,This video explains the basics of YOLO v8 and walks you through a few lines of code to help explore YOLO v8 for object detection and instance segmentation using pre-trained weights. More information about YOLO v8 can be found here. https://docs.ultralytics.com/models/yolov8/#key-features Code generated in this video is available here: https://github.com/bnsreenu/python_for_microscopists/blob/master/333_Intro_to_YOLO_V8.ipynb,333 - An introduction to YOLO v8​,2023-10-18T07:00:13Z,2023,fourth_batch
fourth_batch_vid_0083,2751000,"Tips and Tricks 51 : A Holistic View of Software Languages, Databases, and Frameworks The aim for this video is to provide clarity, helping you understand when and why certain tools are chosen over others.​ The video walks you through the most common languages and frameworks used in various contexts including, interfacing with hardware, software for desktop, web, and Apps. It also provides an introduction to various tools for Big Data handling and processing. Finally, a walkthrough of learning plan to build a hypothetical product is included. ​","A Holistic View of Software Languages, Databases, and Frameworks",2023-09-13T07:00:30Z,2023,fourth_batch
fourth_batch_vid_0084,1719000,"335 - Converting COCO JSON annotations to labeled masks This video walks you through the process of converting COCO JSON annotations to labeled mask images. The four main parts of this video tutorial are: 1. Downloading data​ 2. Opening the (large) JSON file in python to understand the data​ 3. Visualizing a few annotations on respective images to confirm the quality of annotations​ 4. Converting JSON annotations to labeled masks Code from this video is available here: https://github.com/bnsreenu/python_for_microscopists/tree/master/335%20-%20Converting%20COCO%20JSON%20annotations%20to%20labeled%20mask%20images Dataset from: https://github.com/sartorius-research/LIVECell/tree/main Note that the dataset comes with: Creative Commons Attribution - NonCommercial 4.0 International Public License In summary, you are good to use it for research purposes but for commercial use you need to investigate whether trained models using this data must also comply with this license - it probably does apply to any derivative work so please be mindful. You can directly download from the source github page. Links below. Training json: http://livecell-dataset.s3.eu-central-1.amazonaws.com/LIVECell_dataset_2021/annotations/LIVECell/livecell_coco_train.json Validation json: http://livecell-dataset.s3.eu-central-1.amazonaws.com/LIVECell_dataset_2021/annotations/LIVECell/livecell_coco_val.json Test json: http://livecell-dataset.s3.eu-central-1.amazonaws.com/LIVECell_dataset_2021/annotations/LIVECell/livecell_coco_test.json Images: Download images.zip by following the link: http://livecell-dataset.s3.eu-central-1.amazonaws.com/LIVECell_dataset_2021/images.zip If these links do not work, follow the instructions on their github page.",335 - Converting COCO JSON annotations to labeled mask images,2023-10-04T07:00:11Z,2023,fourth_batch
fourth_batch_vid_0085,419000,"Tips and Tricks 52​ : Simplifying code with defaultdict in python Code from this video is available here: https://github.com/bnsreenu/python_for_microscopists/blob/master/tips_tricks_52_Hidden%20Gems%20-%20defaultdict/Tips%20Tricks%2052%20-Hidden%20Gems%20-%20defaultdict.py Simplifying Code with defaultdict You start with an empty notebook, and you want to add three types of fruits: apples, bananas, and cherries. To do this, you open the notebook and look for the page for ""apples."" But the notebook is empty, so there's no page for ""apples."" You have to create a page for ""apples"" first and write down that you have 2 apples. Next, you want to add bananas. You look for the page for ""bananas,"" but it's not there, so you create a new page for ""bananas"" and write down that you have 1 banana. You repeat this process for cherries, creating a page for them and writing that you have 3 cherries. Now, imagine someone asks you, ""How many dates do you have?"" You try to look for a ""dates"" page in your notebook, but it doesn't exist. You have to be careful not to make mistakes and accidentally forget to create a page for any fruit or forget to update the count correctly. This manual checking and updating make your notebook longer and more error-prone. The need for defaultdict: You start with a magical notebook (a defaultdict) that automatically creates a page for any fruit you mention. You confidently write down the counts of your fruits without worrying if the pages exist or not. For example, you just say, ""I have 2 apples,"" and the notebook creates an ""apples"" page for you if it doesn't already exist. You add bananas and cherries the same way, without needing to manually check or create pages. Now, when someone asks about dates, you confidently check the ""dates"" page in your notebook. If it doesn't exist, the notebook kindly tells you that you have 0 dates. Your magical notebook simplifies your record-keeping. You don't have to write extra code to handle missing pages or worry about making mistakes, making your record-keeping shorter and more accurate.",Simplifying code with defaultdict in python,2023-09-27T07:00:06Z,2023,fourth_batch
fourth_batch_vid_0086,785000,Tips and Tricks 53: Extracting a Targeted Subset from a COCO JSON Code from this video is available here: https://github.com/bnsreenu/python_for_microscopists/tree/master/tips_tricks_53_Extracting%20a%20Targeted%20Subset%20from%20a%20COCO%20JSON This video tutorial is all about extracting a subset dataset from a mega-dataset with coco json annotations. The extracted subset can be used for rapid testing of your code or help you in targeting a specific subset category of data within the large dataset.,Extracting a Targeted Subset from a COCO JSON annotated dataset,2023-10-11T07:00:19Z,2023,fourth_batch
fourth_batch_vid_0087,3428000,"This video tutorial is an entire project spanning from data download to training object detection models to analysis and plotting. It covers the following key tasks, with downloadable code for every task:​ - Downloading data from Kaggle​ - Cleaning up the data​ - Converting masks to coco json and YOLOv8 annotations​ - Visualizing annotations​ - Training Detectron2 (Mask R-CNN) for object detection​ - Training YOLOv8 for object detection​ Code is available here: https://github.com/bnsreenu/python_for_microscopists/tree/master/336-Nuclei-Instance-Detectron2.0_YOLOv8_code Dataset downloaded from: https://www.kaggle.com/datasets/ipateam/nuinsseg?resource=download Dataset description: https://arxiv.org/abs/2308.01760 Summary of the dataset: The NuInsSeg dataset contains more than 30k manually segmented nuclei from 31 human and mouse organs and 665 image patches extracted from H&E-stained whole slide images. We also provide ambiguous area masks for the entire dataset to show in which areas manual semantic/instance segmentation were impossible. Human organs: cerebellum, cerebrum (brain), colon (rectum), epiglottis, jejunum, kidney, liver, lung, melanoma, muscle, oesophagus, palatine tonsil, pancreas, peritoneum, placenta, salivary gland, spleen, stomach (cardia), stomach (pylorus), testis, tongue, umbilical cord, and urinary bladder Mouse organs: cerebellum, cerebrum, colon, epiglottis, lung, melanoma, muscle, peritoneum, stomach (cardia), stomach (pylorus), testis, umbilical cord, and urinary bladder)",336 - Nuclei segmentation and analysis using Detectron2 & YOLOv8​,2023-11-15T08:00:14Z,2023,fourth_batch
fourth_batch_vid_0088,1771000,"This tutorial builds upon the exercise covered in our previous tutorial (https://youtu.be/R-N-YXzvOmY), where we trained Detectron2 and YOLOv8 models for Nuclei detection. In this continuation, we will utilize these trained models for segmenting whole slide images with .svs extensions. Additionally, we will demonstrate the use of memory-mapping to efficiently handle large arrays. Sample svs file used in the tutorial: https://github.com/camicroscope/Distro/blob/master/images/sample.svs A few large svs images can be downloaded from here: https://openslide.cs.cmu.edu/download/openslide-testdata/Aperio/ Code from this tutorial is available here: (Just look for number 337 directory on my GitHub page: https://github.com/bnsreenu/python_for_microscopists/ Direct link here: https://github.com/bnsreenu/python_for_microscopists/tree/master/337%20-%20Whole%20Slide%20Image%20segmentation%20for%20nuclei%E2%80%8B%20using%20Detectron2%20and%20YOLOv8",337 - Whole Slide Image segmentation for nuclei​ using Detectron2 and YOLOv8,2023-11-29T08:00:13Z,2023,fourth_batch
fourth_batch_vid_0089,2597000,"Tips Tricks 54 : Exploring Metadata in Scientific Images What is Metadata? It is the additional information about a file, providing details such as the creation date, author, location, pixel size, experimental settings, etc. Why is Metadata important? For your travel images, it is important, so you know when and where the image was taken. Please note that metadata is not necessary but useful when some information is needed at a future date. May be your grandkids want to take a picture in future at the same location on your 100th birthday! For scientific images, it is important to ensure traceability, interoperability, and reproducibility. Metadata provides a detailed history of the image, including acquisition parameters, equipment settings, and processing steps. This traceability is crucial for tracking the origin and evolution of the data, ensuring accountability and transparency in scientific research. Standardized metadata formats enable different software and systems to understand and interpret information consistently. This promotes interoperability, allowing researchers to share and collaborate on data across various platforms and tools without losing critical details. Metadata contains essential information about the experimental setup and conditions. Reproducing scientific experiments requires accurate knowledge of these factors. With comprehensive metadata, other researchers can precisely replicate experiments, verify results, and build upon existing work, contributing to the reliability and credibility of scientific findings. Images come in many formats, let us explore metadata from a few most-common image formats including JPG, DICOM, TIFF, GEO-TIFF, OME-TIFF, and .CZI Code from this video can be downloaded from here: https://github.com/bnsreenu/python_for_microscopists/blob/master/Tips_Tricks_54_Exploring_metadata_in_scientific_images.py Useful links: DICOM metadata tags: https://www.dicomlibrary.com/dicom/dicom-tags/ TIFF tags: https://www.loc.gov/preservation/digital/formats/content/tiff_tags.shtml Open microscopy standard: https://docs.openmicroscopy.org/ome-model/6.0.1/",Exploring Metadata in Scientific Images,2023-12-06T08:00:05Z,2023,fourth_batch
fourth_batch_vid_0090,3009000,"This video tutorial is all about perfecting your prompts for generative AI (e.g., chatGPT) by asking the right questions to get the best output on your marketing related activities. This includes Creating a Marketing Plan, Defining a Campaign for a New Product​, Composing Social Media Posts for Your New Product​, SEO Keywords Analysis​, and even generating python code to perform user analysis. All documents from this video, including the presentation slides, are available here: https://github.com/bnsreenu/python_for_microscopists/tree/master/Prompt%20Engineering%20for%20Marketers%20-%20Tips%20Tricks%2055 If you are too lazy to watch the video, he is the essence: Please make sure you incorporate these 5 elements in your prompts: Persona, Context, Action, Tone and the Output Format. Example of a good prompt below. Noice how it has all the 5 elements for a good prompt: You are a content expert at a startup, Webgenix, with a software product that generates web page designs using AI and no coding necessary. ​ You are tasked to write a product caption no longer than 5 words. ​ Write 10 product captions for Webgenix and provide a short explanation recommending each caption.​ Please keep the tone professional. ​ Please format the output in a table that can be copied to Excel. The video primarily uses chatGPT and Microsoft Copilot.",Generative AI and Prompt Engineering for Marketers,2023-12-15T08:00:37Z,2023,fourth_batch
fourth_batch_vid_0091,1704000,"A Deep Dive into Why GPUs Outpace CPUs - A Hands-On Tutorial FLOPS is commonly used to quantify the computational power of processors and other computing devices. It is an important metric for tasks that involve complex mathematical calculations, such as scientific simulations, artificial intelligence and machine learning algorithms. FLOPS stands for ""Floating Point Operations Per Second"" which means the number of floating-point calculations a computer system can perform in one second. The higher the FLOPS value, the faster the computer or processor can perform floating-point calculations, indicating better computational performance. In this tutorial, let us use FLOPS as a metric to evaluate the performance of CPU versus GPU. We will begin by employing the DAXPY (Double-precision A*X plus Y) operation, a commonly used operation in numerical computing. This operation involves multiplying a scalar (A) with a vector (X) and adding the result to another vector (Y). We will calculate FLOPS to perform the DAXPY operation using both the CPU and GPU, respectively. The DAXPY operation is executed using NumPy operations (A * X + Y). NumPy can leverage optimized implementations, and the actual computation may occur in optimized C or Fortran libraries. Therefore, a more effective way to compare speeds is by conducting matrix multiplications using TensorFlow. The second part of our code is designed to accomplish precisely this task. We will perform matrix multiplications of various-sized matrices and explore how the true advantage of GPUs lies in working with large matrices (datasets in general). In the second part of this tutorial, we will verify the GPU speed advantage over CPU for different matrix sizes. The relative efficiency of the GPU compared to the CPU can vary based on the computational demands of the specific task. In order to make sure we start with a common base line for each matrix multiplication task, we will clear the default graph and release the GPU memory. We will also disable the eager execution in TensorFlow for the matrix multiplication task. Please note that eager execution is a mode that allows operations to be executed immediately as they are called, instead of requiring them to be explicitly executed within a session. Eager execution is enabled by default in TensorFlow 2.x. By disabling eager execution, operations are added to a computation graph, and the graph is executed within a session. Finally, Forget FLOPS, it's all about the memory bandwidth!!! Memory bandwidth is a measure of how quickly data can be transferred between the processor (CPU or GPU) and the memory. High memory bandwidth is crucial for tasks that involve frequent access to large datasets (e.g., deep learning training) Memory bandwidth becomes particularly important when dealing with large matrices, as transferring data between the processor and memory efficiently can significantly impact overall performance. Code used in this video is available here: https://github.com/bnsreenu/python_for_microscopists/blob/master/Tips_Tricks_56_CPU_vs_GPU_performance_test.ipynb Original title: Why GPUs Outpace CPUs? (tips tricks 56)",Why GPUs Outpace CPUs?,2024-01-31T10:00:32Z,2024,fourth_batch
fourth_batch_vid_0092,1251000,"Benford's Law, also known as the first-digit law, is a statistical phenomenon observed in many sets of numerical data. It states that in certain naturally occurring datasets, the leading digits (1, 2, 3, etc.) occur with a higher frequency than larger digits (4, 5, 6, etc.). According to Benford's Law, the distribution of leading digits follows a logarithmic pattern, where smaller digits are more likely to be the first digit in a number. This surprising and counterintuitive property is frequently encountered in diverse datasets such as financial transactions, population numbers, and scientific data, making Benford's Law a useful tool for detecting anomalies and irregularities in numerical datasets. In this tutorial, we analyze the distribution of leading digits in tax deduction, population, GDP, COVID numbers and also pixel distribution in images, with the objective of verifying whether the data adheres to Benford's Law. The observed frequencies of the leading digits are computed and compared against the expected frequencies predicted by Benford's Law. Relevant python code is available here: https://github.com/bnsreenu/python_for_microscopists/tree/master/323-Benfords%20Law Additional Notes: For the image data: The code reads images in grayscale using opencv library, computes the DCT coefficients, and plots the observed Benford's Law distribution for each image. In case you wonder why go through the pain of converting pixel values to DCT... In the context of Benford's Law, the distribution of leading digits is expected to follow a logarithmic pattern, where smaller digits (1, 2, 3) occur more frequently than larger digits (4, 5, 6, 7, 8, 9). When pixel values are confined to a small range, it can disrupt this natural logarithmic distribution. For example, in 8 bit images, our pixels have values between 0 to 255. So any bright pixel will always have a leading digit of 2 and never have values 3 or greater.",338 - Understanding the Benford's Law of Probability,2024-07-10T07:00:18Z,2024,fourth_batch
fourth_batch_vid_0093,1898000,"Surrogate optimization is a method used to solve optimization problems that are expensive or time-consuming to evaluate directly. It relies on constructing a surrogate model (also known as a metamodel) that approximates the objective function based on a limited number of evaluations. The surrogate model is then used to guide the search for the optimal solution. This approach is particularly useful when dealing with complex simulations, physical experiments, or other computationally expensive tasks. Unlike traditional metaheuristic approaches like Particle Swarm Optimization (PSO) and Simulated Annealing (SA), surrogate optimization is not strictly a metaheuristic. It can be combined with metaheuristics or other optimization techniques to enhance their efficiency. Surrogate optimization is often considered a Bayesian approach because it incorporates Bayesian principles in its methodology, particularly through the use of Gaussian Processes (GPs) and Bayesian optimization techniques. To get a practical understanding, watch this video where we implement a simple example of surrogate optimization using the same objective function from our PSO tutorial (https://youtu.be/FRXsQ6qbJbs). We'll use a popular surrogate model called Gaussian Process (GP) and the Bayesian Optimization framework. Code Link: https://github.com/bnsreenu/python_for_microscopists/blob/master/339_surrogate_optimization.ipynb Video Number: 339",339 - Surrogate Optimization explained using simple python code,2024-06-26T07:00:02Z,2024,fourth_batch
